,Major,Minor,ZipCode,DocumentDate,SalePrice,SqFtLot,SqFtTotLiving,Nuisances,Has_Nuisance,TrafficNoise,PowerLines,OtherNuisances,Is_WaterFrontLocation,WaterFrontLocation,Has_Porch,Has_OpenPorch,Has_EnclosedPorch,View_MtRainier,View_Olympics,View_Cascades,SeattleSkyline,View_PugetSound,View_LakeWashington,View_LakeSammamish,View_SmallLakeRiverCreek,BldgGrade,Has_Deck,Has_Finished_Basement,Has_Attached_Garage
151774,928780,2505,98103,2019-07-05,706000,2716,1120,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
120609,928780,800,98107,2019-04-03,880000,3964,1380,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
627977,928780,1435,98107,2019-04-30,1319250,6601,3120,Traffic Noise,1,1,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,5.0,1,0,0
678579,928780,775,98107,2019-05-13,775000,3275,1560,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
974671,928780,1340,98107,2019-05-23,855000,4557,1630,No Nuisances,0,0,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,5.0,1,1,0
445086,928780,2390,98107,2019-05-30,775000,5000,1230,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
179377,928780,2260,98107,2019-08-22,970000,3750,1910,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
106243,928780,1350,98107,2019-10-10,390000,2914,860,No Nuisances,0,0,0,0,0,None,1,1,0,0,3,0,0,0,0,0,0,4.0,0,1,0
184863,928780,1160,98107,2019-10-14,1050000,5000,1530,No Nuisances,0,0,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,5.0,0,1,0
975004,928780,1230,98107,2019-11-13,770000,5200,1070,No Nuisances,0,0,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,5.0,0,1,0
630190,928780,2085,98107,2019-12-04,543510,7500,2320,No Nuisances,0,0,0,0,0,None,0,0,0,0,2,0,0,0,0,0,0,5.0,0,1,0
919022,928890,200,98052,2019-07-24,890000,8419,2460,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
428058,928898,20,98155,2019-08-12,779000,5584,2300,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
92952,928910,210,98155,2019-05-15,610000,12700,1840,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
256207,928910,20,98155,2019-10-07,722000,13830,2160,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
438521,929085,760,98052,2019-01-25,1205000,35610,2880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
369163,929085,730,98052,2019-05-09,1275000,35098,3690,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
410009,929085,260,98053,2019-02-26,1295000,34677,3850,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
618106,929085,700,98053,2019-05-29,1300000,36499,4160,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
214707,929085,230,98053,2019-09-04,1150000,32901,3440,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
563238,929086,320,98056,2019-09-18,660000,5257,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
346186,929087,140,98056,2019-04-03,1250000,34920,3630,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,0,0,1
725683,929090,220,98004,2019-02-11,2790000,20230,3830,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
313560,929090,60,98004,2019-07-31,3200000,18634,4870,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,0,1
56643,929090,40,98004,2019-09-26,2375000,19110,4140,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,0
127641,929090,50,98004,2019-10-09,2100000,18074,3260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,0,1
500922,929200,110,98056,2019-03-29,610000,9800,1900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
685318,929200,500,98056,2019-04-01,575000,10000,1520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
898241,929200,240,98056,2019-05-29,700000,14000,2210,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
239276,929200,350,98056,2019-06-12,545000,14433,1400,Power Lines,1,0,1,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
194379,929200,200,98056,2019-10-11,575000,9631,2610,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,1,1
810467,929200,40,98056,2019-10-18,620000,9600,2300,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,0
385534,929200,400,98056,2019-11-06,545000,9643,1840,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
768701,929430,345,98115,2019-03-21,1480000,4900,2820,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,4,0,0,4,0,0,6.0,1,1,0
500473,929430,215,98115,2019-07-08,1000000,6200,1610,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
539991,929430,270,98115,2019-09-03,1849500,4968,2310,No Nuisances,0,0,0,0,0,None,0,0,0,3,0,4,0,0,4,0,0,7.0,1,1,1
879452,929430,85,98115,2019-09-09,1975000,5000,3559,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,8.0,1,1,0
101707,929430,65,98115,2019-12-05,849950,4950,1320,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,1,0,0,5.0,0,1,0
644407,929430,580,98115,2019-12-23,1149000,7732,1710,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,3,0,0,3,0,0,6.0,1,1,0
953396,929430,130,98115,2019-04-26,2999000,5000,4790,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,4,0,0,4,0,0,8.0,1,1,0
599086,929430,155,98115,2019-12-19,2975000,6700,4420,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,3,0,0,3,0,0,8.0,1,1,0
800770,929510,70,98028,2019-06-25,1135000,7802,5190,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
146060,929510,120,98028,2019-06-26,1145000,8225,4490,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
452292,929510,230,98028,2019-08-28,770000,6784,4460,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,8.0,1,1,1
293191,929550,50,98011,2019-08-12,738000,7210,2360,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
219795,929730,60,98126,2019-05-21,1515000,6700,2720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,1,3,0,0,0,8.0,1,1,1
636060,929730,914,98126,2019-05-24,649950,1087,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
370976,929730,310,98126,2019-05-29,600000,4000,840,No Nuisances,0,0,0,0,0,None,1,1,1,0,0,0,0,0,0,0,0,5.0,0,0,0
300253,929730,910,98126,2019-06-17,649950,1093,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
451500,929730,575,98126,2019-07-01,1025000,4000,1800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,1,0,0,0,0,5.0,1,1,0
82841,929730,550,98126,2019-07-19,735000,4000,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,2,1,0,0,0,0,5.0,1,1,0
957549,929730,1620,98126,2019-08-07,768500,4000,1530,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,3,0,0,0,0,0,6.0,1,1,0
719100,929730,1480,98126,2019-08-08,589000,3628,900,Traffic Noise,1,3,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
863290,929730,1525,98126,2019-08-20,625000,4000,870,Traffic Noise,1,3,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
664876,929730,897,98126,2019-08-22,710000,771,1440,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
840765,929730,935,98126,2019-09-02,1700000,758,920,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
707418,929730,330,98126,2019-09-20,779000,4510,1940,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,2,0,0,0,0,0,5.0,0,1,0
768358,929730,908,98126,2019-09-23,649950,582,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
467045,929730,912,98126,2019-09-25,549950,578,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
550021,929730,900,98126,2019-10-04,569950,578,1440,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
398894,929730,195,98126,2019-10-05,550000,3668,850,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,2,0,0,0,0,0,4.0,0,0,0
346572,929730,909,98126,2019-10-10,659950,1087,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
441379,929730,905,98126,2019-10-10,720000,1160,1700,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
403838,929730,25,98126,2019-10-15,1300000,4000,3600,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,1,1,0,0,0,7.0,1,1,1
25002,929730,540,98126,2019-10-22,715000,4000,1680,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,2,1,0,0,0,0,5.0,1,1,1
119223,929730,1125,98126,2019-11-04,800000,4000,2320,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,2,1,0,0,0,0,5.0,0,1,0
280336,929730,913,98126,2019-11-04,650000,1093,1440,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
639554,929730,899,98126,2019-12-12,650000,582,1440,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
61705,929730,1515,98126,2019-12-16,380000,4000,1800,Traffic Noise,1,3,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,1,0
181698,929730,933,98126,2019-09-02,1700000,492,790,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
717247,929780,170,98126,2019-01-29,520000,4840,2760,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
855360,929780,110,98126,2019-06-14,550000,4840,1940,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
191100,929780,160,98126,2019-07-18,480000,4840,890,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,0,0,0
78766,929830,15,98126,2019-12-06,401000,5200,610,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,4.0,1,0,0
839884,930130,751,98109,2019-03-26,750000,890,1200,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,0
273249,930130,791,98109,2019-07-31,699000,1103,1070,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0
31910,930130,1146,98109,2019-03-05,971000,968,1520,No Nuisances,0,0,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,7.0,1,1,0
353749,930130,1020,98109,2019-03-12,880000,1228,1610,Traffic Noise,1,2,0,0,0,None,1,0,1,0,0,0,0,0,0,0,0,7.0,1,0,0
353062,930200,30,98133,2019-09-25,660000,8190,1990,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
631060,930430,104,98133,2019-01-09,449950,8201,1010,Traffic Noise,1,2,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
411671,930430,285,98133,2019-08-27,460000,8585,560,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
847168,930650,180,98133,2019-07-30,600000,7103,2260,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
583185,930650,190,98133,2019-08-15,549500,5400,2110,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
58717,930730,270,98107,2019-03-11,1625000,4100,3180,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
258219,930730,410,98107,2019-05-20,985000,4600,1850,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0
703814,930730,50,98107,2019-10-19,632000,4100,1130,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
705170,931030,145,98133,2019-08-20,575000,18601,1570,Other Nuisances,1,0,1,1,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,1
552774,931490,10,98188,2019-06-28,420000,9209,1760,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,1
370536,931510,70,98003,2019-02-22,350000,8320,1420,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
423866,931530,150,98198,2019-05-24,419000,8500,1570,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0
541134,931530,220,98198,2019-06-04,300000,8378,1530,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
810320,931530,280,98198,2019-07-08,407000,7760,1620,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
333378,931550,280,98198,2019-04-18,570000,6250,2808,Power Lines,1,0,1,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
583262,931560,40,98004,2019-12-19,2610000,20772,3720,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,1,0
94912,931590,210,98029,2019-01-29,1320000,3931,3800,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,1
598897,931590,180,98029,2019-02-07,1130000,3453,3350,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
86299,931590,670,98029,2019-02-28,1011990,3732,2730,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
730885,931590,650,98029,2019-03-07,915000,3573,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
356606,931590,620,98029,2019-03-12,999990,3660,2730,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
295875,931590,10,98029,2019-03-27,980000,4293,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
747738,931590,60,98029,2019-03-27,950000,3453,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
470541,931590,150,98029,2019-04-02,1099990,3453,2900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
202889,931590,700,98029,2019-04-24,949990,3408,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
475778,931590,660,98029,2019-04-29,969990,3417,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
282399,931590,720,98029,2019-05-03,977990,4004,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
642463,931590,290,98029,2019-05-03,1165000,3656,3420,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
747485,931590,690,98029,2019-05-08,995112,3408,2730,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
556948,931590,170,98029,2019-05-10,1119990,3452,2900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
889918,931590,710,98029,2019-05-14,968990,3408,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
554777,931590,220,98029,2019-06-06,1199990,3648,3420,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
271443,931590,40,98029,2019-06-07,945000,3453,2400,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
362034,931590,190,98029,2019-06-18,1140000,3453,3360,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,1,0
88886,931590,360,98029,2019-07-20,1055000,4047,2730,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
279418,932000,30,98146,2019-08-17,435000,8650,1380,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
140412,932012,60,98056,2019-02-13,545000,4968,1850,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
138266,932012,110,98056,2019-02-25,493000,4502,1660,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
423144,932012,40,98056,2019-05-21,545000,4503,1520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
932570,932017,30,98056,2019-08-22,788000,6728,3050,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
54373,932030,40,98004,2019-09-20,2500000,19056,3980,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
312742,932035,30,98108,2019-02-11,702000,3432,2330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
368670,932035,70,98108,2019-06-20,700000,3709,2330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
89159,932042,70,98108,2019-02-21,617000,5875,2713,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
745470,932042,160,98108,2019-03-26,559000,4185,2434,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
94358,932042,100,98108,2019-04-25,612000,4952,3158,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
783923,932042,190,98108,2019-06-10,612000,5233,2668,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
273302,932042,90,98108,2019-06-27,589000,4655,2713,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,0,0,1
547126,932060,120,98031,2019-01-10,82555,9373,1280,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1
147639,932060,10,98031,2019-06-28,440000,8839,2020,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0
679735,932070,170,98031,2019-02-08,358000,11256,1060,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
7314,932070,330,98031,2019-03-19,515000,11305,2180,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,1,0,1
871794,932070,210,98031,2019-05-20,281902,9514,1520,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
772733,932070,190,98031,2019-05-28,409000,10308,1850,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,0
677712,932070,10,98031,2019-12-23,425000,9660,1660,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
347286,932070,130,98031,2019-12-23,400000,11028,3405,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,1
910529,932080,20,98031,2019-06-13,479000,9600,2230,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,0
188192,932080,72,98031,2019-08-14,510000,11703,2330,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,1,1
535351,932087,200,98031,2019-05-07,425000,10470,1740,Traffic Noise,1,2,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,1
215926,932087,280,98031,2019-08-23,380000,7390,1880,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
593132,932090,1070,98023,2019-02-07,260000,2380,900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
568162,932090,1240,98023,2019-06-17,242124,2380,1020,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
768104,932090,1100,98023,2019-06-18,200000,1190,1120,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0
843593,932090,900,98023,2019-08-16,266000,3999,980,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
627522,932090,460,98023,2019-10-01,251000,5220,900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
18386,932090,820,98023,2019-10-09,245000,3400,900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
554232,932090,810,98023,2019-10-09,245000,3400,900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
381088,932095,80,98155,2019-09-12,354000,6800,1300,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0
651698,932095,60,98155,2019-11-01,545000,7484,1430,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0
965788,932099,20,98148,2019-05-07,352275,4149,1900,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
185578,932099,170,98148,2019-05-23,435000,4290,1730,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
393930,932101,130,98022,2019-05-28,376800,8980,1390,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,1
165483,932280,280,98146,2019-08-06,1375000,8190,2430,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,1,0,0,0,10.0,0,0,0
869881,932280,295,98146,2019-09-10,710000,6600,2480,Traffic Noise,1,1,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
187437,932280,115,98146,2019-07-30,1572000,17437,2710,No Nuisances,0,0,0,0,0,None,1,1,0,0,2,0,0,2,0,0,0,8.0,1,1,0
842752,932300,110,98148,2019-12-30,520000,7219,1740,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,1
869874,932320,30,98148,2019-10-18,617000,7038,2870,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
224621,932360,210,98006,2019-06-21,1150000,10300,3000,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,7.0,1,1,0
149034,932360,470,98006,2019-08-13,1530000,10050,4160,Traffic Noise,1,1,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,7.0,1,1,1
443800,932360,90,98006,2019-09-05,1198888,9080,3180,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
11034,932360,460,98006,2019-12-12,800000,11939,2900,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
779498,932361,340,98006,2019-07-08,1240000,10754,2810,Traffic Noise,1,1,0,0,0,None,1,1,0,0,2,0,0,0,0,0,0,6.0,1,1,0
189202,932361,200,98006,2019-08-16,1150000,9880,3130,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,1
817500,932380,30,98004,2019-06-19,3650000,18378,3350,No Nuisances,0,0,0,0,0,None,1,1,0,0,4,0,1,0,2,0,0,7.0,0,1,0
667286,932380,95,98004,2019-10-23,2147000,15497,3040,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,7.0,0,1,1
555022,932430,90,98023,2019-07-12,427000,11395,2030,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
926201,932432,30,98023,2019-12-18,424450,9826,1690,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,0,1
349857,932480,355,98125,2019-01-25,530000,8118,2520,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,1
32026,932480,46,98125,2019-03-29,839950,8338,1840,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0
654450,932480,605,98125,2019-05-22,750000,8775,1870,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,3,0,0,5.0,1,1,0
646891,932480,360,98125,2019-08-26,660000,8739,1680,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,1,1,1
664735,932480,460,98125,2019-09-26,744000,8100,1720,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,1,0,0,5.0,1,1,1
210381,932480,390,98125,2019-09-29,519000,8112,1080,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,5.0,0,0,0
763433,932480,75,98125,2019-11-18,765000,8112,2810,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0
718004,932480,285,98125,2019-12-27,599900,8135,1420,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1,0
626518,932520,30,98166,2019-05-13,680000,7138,2750,No Nuisances,0,0,0,0,0,None,1,1,0,0,0,0,0,0,0,0,0,6.0,0,0,1
804713,932850,180,98008,2019-05-29,931000,11758,1920,No Nuisances,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,1
