,Major,Minor,PropType,SqFtLot,SalePrice,DocumentDate,NbrLivingUnits,SqFtTotLiving,Has_Porch,Nuisances,WaterFrontLocation,Is_WaterFrontLocation,Has_Nuisance
16109,509502,220,R,4406,525000,2019-10-14,1,2540,1,No Nuisances,None,0,0
16110,509502,170,R,4050,479950,2019-10-17,1,2260,1,No Nuisances,None,0,0
16111,509502,100,R,4751,538950,2019-10-28,1,2550,1,No Nuisances,None,0,0
16112,509502,20,R,7803,589950,2019-11-04,1,3090,1,No Nuisances,None,0,0
16113,509502,180,R,4802,489950,2019-11-04,1,2350,1,No Nuisances,None,0,0
16114,509502,80,R,3870,520000,2019-11-04,1,2550,1,No Nuisances,None,0,0
16115,509502,130,R,5175,529950,2019-11-18,1,2550,1,No Nuisances,None,0,0
16116,509502,190,R,5192,559950,2019-11-21,1,2880,1,No Nuisances,None,0,0
16117,509502,120,R,5265,629950,2019-12-09,1,3540,1,No Nuisances,None,0,0
16118,509540,1300,R,12450,149323,2019-04-02,1,3070,0,No Nuisances,None,0,0
16119,509540,250,R,13500,475000,2019-04-25,1,1900,0,No Nuisances,None,0,0
16120,509540,1080,R,12300,635000,2019-05-06,1,2090,0,No Nuisances,None,0,0
16121,509540,330,R,14700,510000,2019-07-03,1,2040,1,No Nuisances,None,0,0
16122,509540,1520,R,31143,729000,2019-07-11,1,2240,1,No Nuisances,None,0,0
16123,509540,980,R,19620,524000,2019-10-08,1,2400,0,No Nuisances,None,0,0
16124,509540,240,R,14250,540000,2019-11-14,1,2280,1,No Nuisances,None,0,0
16125,509550,320,R,14155,478000,2019-07-03,1,1770,1,No Nuisances,None,0,0
16126,509550,240,R,14440,410000,2019-10-03,1,1010,0,No Nuisances,None,0,0
16127,509550,150,R,14647,408000,2019-12-03,1,1900,0,No Nuisances,None,0,0
16128,509560,210,R,18591,560000,2019-10-25,1,1320,0,Other Nuisances,None,0,1
16129,509630,160,R,3358,610750,2019-05-23,1,1460,0,No Nuisances,None,0,0
16130,509700,110,R,9750,275000,2019-03-26,1,1180,0,No Nuisances,None,0,0
16131,509790,250,R,7491,638001,2019-05-21,1,1960,0,Traffic Noise,None,0,1
16132,509790,260,R,7200,693000,2019-09-10,1,1720,0,Traffic Noise,None,0,1
16133,509790,10,R,8581,620000,2019-11-14,1,1370,1,No Nuisances,None,0,0
16134,509895,30,R,1117,535000,2019-01-24,1,1006,0,No Nuisances,None,0,0
16135,509900,50,R,8334,688500,2019-09-17,1,1920,0,No Nuisances,None,0,0
16136,510040,3459,R,4930,565000,2019-03-07,1,900,0,Traffic Noise,None,0,1
16137,510040,2797,R,5413,533000,2019-04-10,1,790,1,No Nuisances,None,0,0
16138,510040,1495,R,6380,875000,2019-04-16,1,2730,0,No Nuisances,None,0,0
16139,510040,2845,R,6380,982300,2019-04-24,1,1760,0,No Nuisances,None,0,0
16140,510040,4761,R,9570,862000,2019-05-02,1,1850,1,No Nuisances,None,0,0
16141,510040,3576,R,7250,168000,2019-05-16,1,1170,0,No Nuisances,None,0,0
16142,510040,1624,R,5413,260076,2019-05-30,1,1980,0,No Nuisances,None,0,0
16143,510040,2513,R,1691,698000,2019-06-24,1,1390,0,Traffic Noise,None,0,1
16144,510040,2743,R,6380,630000,2019-07-02,1,1060,1,No Nuisances,None,0,0
16145,510040,3807,R,1164,612000,2019-07-09,1,1420,0,Traffic Noise,None,0,1
16146,510040,247,R,1150,455000,2019-07-10,1,804,0,Other Nuisances,None,0,1
16147,510040,3405,R,6380,1175000,2019-07-17,1,2590,1,No Nuisances,None,0,0
16148,510040,2646,R,6380,660000,2019-07-23,1,1200,0,No Nuisances,None,0,0
16149,510040,4026,R,5413,825000,2019-07-23,1,3370,1,Traffic Noise,None,0,1
16150,510040,3318,R,6380,880000,2019-07-29,1,2300,0,No Nuisances,None,0,0
16151,510040,2566,R,6380,625000,2019-09-03,1,1170,0,No Nuisances,None,0,0
16152,510040,165,R,6380,687500,2019-09-12,1,2130,0,Other Nuisances,None,0,1
16153,510040,3864,R,6380,1455000,2019-09-25,1,3420,1,Other Nuisances,None,0,1
16154,510040,3909,R,9570,845000,2019-10-08,1,2220,1,No Nuisances,None,0,0
16155,510040,1357,R,5666,1265000,2019-10-22,1,3090,1,Other Nuisances,None,0,1
16156,510040,1429,R,6380,1545000,2019-11-11,1,3190,1,No Nuisances,None,0,0
16157,510040,2761,R,6380,1068000,2019-11-15,1,1310,0,No Nuisances,None,0,0
16158,510040,1294,R,6380,815000,2019-12-05,1,1640,1,No Nuisances,None,0,0
16159,510140,5920,R,6570,880000,2019-01-14,1,2800,0,Other Nuisances,None,0,1
16160,510140,5539,R,8064,630000,2019-01-17,1,1150,0,No Nuisances,None,0,0
16161,510140,7790,R,5413,588000,2019-01-23,1,900,0,No Nuisances,None,0,0
16162,510140,2268,R,4896,579900,2019-02-06,1,1250,0,No Nuisances,None,0,0
16163,510140,7760,R,6380,679000,2019-02-13,1,1250,0,No Nuisances,None,0,0
16164,510140,2514,R,5413,565000,2019-03-03,1,1550,0,No Nuisances,None,0,0
16165,510140,5006,R,5413,450000,2019-03-15,1,1660,0,Other Nuisances,None,0,1
16166,510140,5339,R,6380,700000,2019-03-21,1,1990,1,No Nuisances,None,0,0
16167,510140,8698,R,7793,888000,2019-03-27,1,2170,0,No Nuisances,None,0,0
16168,510140,647,R,6380,595000,2019-03-28,1,1550,0,Other Nuisances,None,0,1
16169,510140,543,R,6380,505000,2019-04-01,2,2000,1,No Nuisances,None,0,0
16170,510140,4077,R,6380,760000,2019-04-18,1,1200,0,No Nuisances,None,0,0
16171,510140,5698,R,8100,755000,2019-04-25,1,1870,1,No Nuisances,None,0,0
16172,510140,5649,R,5413,685000,2019-04-30,1,1280,0,No Nuisances,None,0,0
16173,510140,4005,R,6380,575000,2019-05-01,1,1550,0,No Nuisances,None,0,0
16174,510140,2588,R,5328,700000,2019-05-10,1,1580,0,No Nuisances,None,0,0
16175,510140,4695,R,6960,490000,2019-05-17,1,950,0,No Nuisances,None,0,0
16176,510140,5118,R,6380,915000,2019-05-17,1,2580,1,No Nuisances,None,0,0
16177,510140,5556,R,5376,865000,2019-05-23,1,2240,0,Traffic Noise,None,0,1
16178,510140,5016,R,6380,485000,2019-06-04,1,1240,1,No Nuisances,None,0,0
16179,510140,4918,R,6135,785000,2019-06-19,1,2270,0,No Nuisances,None,0,0
16180,510140,7375,R,9570,800000,2019-06-19,1,1780,0,No Nuisances,None,0,0
16181,510140,2610,R,4864,799950,2019-06-24,1,1450,1,Traffic Noise,None,0,1
16182,510140,4440,R,8918,466350,2019-06-29,1,1780,1,No Nuisances,None,0,0
16183,510140,2338,R,6600,1050000,2019-07-01,1,1900,1,Traffic Noise,None,0,1
16184,510140,5757,R,5334,599900,2019-07-05,1,1030,0,No Nuisances,None,0,0
16185,510140,5048,R,7975,730000,2019-07-09,1,1600,0,Traffic Noise,None,0,1
16186,510140,4439,R,4350,848750,2019-07-12,1,1540,0,Other Nuisances,None,0,1
16187,510140,6465,R,6670,740000,2019-07-16,1,2000,0,No Nuisances,None,0,0
16188,510140,8879,R,2427,590000,2019-07-29,1,1330,0,No Nuisances,None,0,0
16189,510140,2197,R,7150,575000,2019-08-13,1,1280,1,Other Nuisances,None,0,1
16190,510140,4320,R,6888,660000,2019-08-28,1,1230,0,No Nuisances,None,0,0
16191,510140,5563,R,6081,1200000,2019-09-05,1,780,0,No Nuisances,None,0,0
16192,510140,7390,R,9570,565000,2019-09-05,1,1350,0,No Nuisances,None,0,0
16193,510140,7325,R,6496,525000,2019-09-06,1,1700,0,No Nuisances,None,0,0
16194,510140,8584,R,9183,812000,2019-09-18,1,2090,1,No Nuisances,None,0,0
16195,510140,7535,R,6380,650000,2019-09-23,1,2560,1,Traffic Noise,None,0,1
16196,510140,4140,R,6380,780000,2019-09-27,1,1750,1,No Nuisances,None,0,0
16197,510140,8990,R,7105,530000,2019-10-02,1,2960,0,Traffic Noise,None,0,1
16198,510140,7690,R,9570,780039,2019-10-09,1,1430,0,No Nuisances,None,0,0
16199,510140,2646,R,8064,774000,2019-10-14,1,360,0,No Nuisances,None,0,0
16200,510140,5865,R,6533,579000,2019-10-14,1,1090,0,No Nuisances,None,0,0
16201,510140,4676,R,2022,726000,2019-10-16,1,1880,1,Traffic Noise,None,0,1
16202,510140,4142,R,7540,750000,2019-10-18,1,2750,1,No Nuisances,None,0,0
16203,510140,510,R,1074,640000,2019-10-28,1,1330,0,No Nuisances,None,0,0
16204,510140,4307,R,6960,585000,2019-10-30,1,1580,0,No Nuisances,None,0,0
16205,510140,2554,R,6380,585000,2019-10-30,1,1100,0,No Nuisances,None,0,0
16206,510140,2183,R,5190,680000,2019-11-02,1,2190,0,Traffic Noise,None,0,1
16207,510140,4674,R,2493,755000,2019-11-14,1,1940,1,Traffic Noise,None,0,1
16208,510140,5254,R,9570,708000,2019-11-18,1,1420,0,No Nuisances,None,0,0
16209,510140,5606,R,10752,830000,2019-11-19,1,1720,1,No Nuisances,None,0,0
16210,510140,6174,R,6380,700000,2019-11-23,1,1580,0,No Nuisances,None,0,0
16211,510140,4315,R,4598,912500,2019-11-26,1,2620,1,Other Nuisances,None,0,1
16212,510140,6144,R,6380,592000,2019-12-10,1,1610,0,No Nuisances,None,0,0
16213,510140,8778,R,5058,641000,2019-12-23,1,1800,0,Traffic Noise,None,0,1
16214,510240,25,R,4390,677000,2019-01-28,1,1380,0,Traffic Noise,None,0,1
16215,510330,200,R,37957,979000,2019-07-09,1,3360,1,No Nuisances,None,0,0
16216,510330,10,R,34303,1000000,2019-07-19,1,3630,1,No Nuisances,None,0,0
16217,510330,270,R,40570,1008500,2019-08-14,1,3480,1,No Nuisances,None,0,0
16218,510330,110,R,18372,875000,2019-10-08,1,3170,1,No Nuisances,None,0,0
16219,510390,45,R,14270,479950,2019-06-28,1,1730,0,No Nuisances,None,0,0
16220,510420,620,R,9600,483650,2019-03-11,1,1480,0,No Nuisances,None,0,0
16221,510420,550,R,9600,433000,2019-05-14,1,1180,0,No Nuisances,None,0,0
16222,510420,330,R,9600,501500,2019-06-12,1,1710,1,No Nuisances,None,0,0
16223,510420,480,R,9600,460000,2019-10-08,1,1480,1,No Nuisances,None,0,0
16224,510445,240,R,13204,500000,2019-04-04,1,2740,0,No Nuisances,None,0,0
16225,510445,640,R,8504,575000,2019-05-09,1,2290,0,No Nuisances,None,0,0
16226,510445,570,R,10751,520000,2019-06-17,1,2030,0,No Nuisances,None,0,0
16227,510445,1220,R,9591,455000,2019-07-09,1,1720,0,Traffic Noise,None,0,1
16228,510445,910,R,9475,549000,2019-07-25,1,2210,1,No Nuisances,None,0,0
16229,510445,840,R,18491,535000,2019-07-29,1,2400,0,No Nuisances,None,0,0
16230,510445,1020,R,8883,469900,2019-09-02,1,1690,0,No Nuisances,None,0,0
16231,510445,370,R,8265,615000,2019-11-18,1,2550,0,No Nuisances,None,0,0
16232,510445,30,R,7560,580000,2019-11-19,1,3230,1,No Nuisances,None,0,0
16233,510450,190,R,1379,360000,2019-01-25,1,1098,0,No Nuisances,None,0,0
16234,510450,250,R,1530,400000,2019-04-11,1,1098,0,No Nuisances,None,0,0
16235,510450,210,R,3638,625000,2019-04-16,1,1637,1,No Nuisances,None,0,0
16236,510450,80,R,1530,469000,2019-06-24,1,1165,0,No Nuisances,None,0,0
16237,510450,20,R,1360,425000,2019-06-26,1,1088,0,No Nuisances,None,0,0
16238,510451,2190,R,6931,660000,2019-02-19,1,3610,1,No Nuisances,None,0,0
16239,510451,2080,R,5863,460000,2019-02-22,1,2000,1,No Nuisances,None,0,0
16240,510451,140,R,5175,432500,2019-03-01,1,1690,1,No Nuisances,None,0,0
16241,510451,340,R,7308,460000,2019-04-01,1,1830,1,No Nuisances,None,0,0
16242,510451,800,R,4498,440000,2019-04-10,1,1830,1,No Nuisances,None,0,0
16243,510451,70,R,5175,429950,2019-05-07,1,1690,1,No Nuisances,None,0,0
16244,510451,2160,R,6930,605000,2019-05-15,1,2800,1,No Nuisances,None,0,0
16245,510451,490,R,4473,449950,2019-05-22,1,1630,1,No Nuisances,None,0,0
16246,510451,1390,R,8169,674831,2019-06-07,1,3610,1,No Nuisances,None,0,0
16247,510451,1050,R,7163,596000,2019-07-10,1,2430,1,No Nuisances,None,0,0
16248,510451,420,R,5326,449950,2019-09-10,1,1830,1,No Nuisances,None,0,0
16249,510451,470,R,4796,460000,2019-09-13,1,1830,1,No Nuisances,None,0,0
16250,510451,690,R,5678,495000,2019-11-26,1,2000,1,No Nuisances,None,0,0
16251,510451,1490,R,7211,700000,2019-12-19,1,3740,1,No Nuisances,None,0,0
16252,510452,400,R,5100,495000,2019-02-07,1,2350,1,No Nuisances,None,0,0
16253,510452,220,R,7860,599000,2019-02-12,1,2800,1,No Nuisances,None,0,0
16254,510452,70,R,6306,564950,2019-07-08,1,2510,1,No Nuisances,None,0,0
16255,510452,700,R,5450,485000,2019-08-19,1,1770,1,No Nuisances,None,0,0
16256,510452,460,R,5100,509950,2019-11-27,1,2350,1,No Nuisances,None,0,0
16257,510453,1470,R,7581,785000,2019-03-25,1,3790,1,No Nuisances,None,0,0
16258,510453,1260,R,7832,754749,2019-05-17,1,3190,1,No Nuisances,None,0,0
16259,510453,850,R,6820,550000,2019-05-28,1,2550,1,No Nuisances,None,0,0
16260,510453,1420,R,8214,790000,2019-07-02,1,3480,0,No Nuisances,None,0,0
16261,510453,30,R,4095,515000,2019-07-30,1,2380,1,No Nuisances,None,0,0
16262,510453,990,R,3645,505000,2019-08-30,1,2550,0,No Nuisances,None,0,0
16263,510453,360,R,4512,520000,2019-09-23,1,2370,1,No Nuisances,None,0,0
16264,510453,180,R,4391,560000,2019-10-29,1,2040,1,No Nuisances,None,0,0
16265,510453,10,R,4421,500000,2019-11-11,1,2040,1,No Nuisances,None,0,0
16266,510453,220,R,4324,518000,2019-11-20,1,2370,1,No Nuisances,None,0,0
16267,510453,1610,R,5645,575000,2019-12-13,1,3400,1,No Nuisances,None,0,0
16268,510453,1510,R,6224,705000,2019-12-19,1,3200,1,No Nuisances,None,0,0
16269,510454,370,R,6830,775000,2019-02-21,1,3680,1,No Nuisances,None,0,0
16270,510454,410,R,7180,599950,2019-04-23,1,2630,1,No Nuisances,None,0,0
16271,510454,280,R,6945,775000,2019-06-28,1,3190,1,No Nuisances,None,0,0
16272,510454,160,R,6125,682000,2019-08-14,1,3400,1,No Nuisances,None,0,0
16273,510454,520,R,6864,749000,2019-09-19,1,3440,1,No Nuisances,None,0,0
16274,510454,140,R,5732,585000,2019-10-16,1,2780,1,No Nuisances,None,0,0
16275,510454,310,R,7235,780000,2019-10-28,1,3680,1,No Nuisances,None,0,0
16276,510470,60,R,13870,695000,2019-01-17,1,1790,1,No Nuisances,None,0,0
16277,511140,166,R,39726,625000,2019-05-02,1,1310,1,Traffic Noise,River or slough,1,1
16278,511240,40,R,218236,560000,2019-04-03,1,1370,1,No Nuisances,None,0,0
16279,511240,51,R,136365,278986,2019-07-16,1,730,1,Traffic Noise,None,0,1
16280,511280,42,R,19200,524900,2019-02-18,1,2470,0,No Nuisances,None,0,0
16281,511280,5,R,23400,407500,2019-05-29,1,1280,0,No Nuisances,None,0,0
16282,511280,221,R,20800,530000,2019-07-03,1,1990,1,No Nuisances,None,0,0
16283,511280,281,R,47480,200000,2019-09-05,1,1520,0,No Nuisances,None,0,0
16284,511280,140,R,35720,630000,2019-11-25,1,2120,0,No Nuisances,None,0,0
16285,511290,170,R,24000,91003,2019-03-15,1,1720,1,No Nuisances,None,0,0
16286,511290,530,R,20000,499950,2019-05-14,1,1500,0,No Nuisances,None,0,0
16287,511300,241,R,12000,371000,2019-02-20,1,1140,0,No Nuisances,None,0,0
16288,511300,430,R,20000,405000,2019-03-26,1,1800,1,No Nuisances,None,0,0
16289,511300,410,R,20000,650000,2019-04-10,1,3560,1,No Nuisances,None,0,0
16290,511300,535,R,9920,300000,2019-06-21,1,530,1,No Nuisances,None,0,0
16291,511300,680,R,27900,454000,2019-11-11,1,1750,1,No Nuisances,None,0,0
16292,511300,330,R,20000,420000,2019-12-10,1,1000,1,No Nuisances,None,0,0
16293,511310,10,R,19000,415000,2019-04-19,1,1690,0,No Nuisances,None,0,0
16294,511310,170,R,19350,371000,2019-08-08,1,950,1,No Nuisances,None,0,0
16295,511310,190,R,21285,407500,2019-08-22,1,1560,0,No Nuisances,None,0,0
16296,511325,30,R,21930,527000,2019-07-19,1,2690,0,No Nuisances,None,0,0
16297,511326,470,R,7073,374000,2019-04-02,1,1280,1,No Nuisances,None,0,0
16298,511326,30,R,6360,429950,2019-06-11,1,1620,0,No Nuisances,None,0,0
16299,511326,590,R,6570,384500,2019-08-13,1,1280,0,No Nuisances,None,0,0
16300,511330,20,R,25639,650000,2019-06-11,1,1760,1,No Nuisances,None,0,0
16301,511340,395,R,5324,890000,2019-05-30,1,1800,0,No Nuisances,None,0,0
16302,511340,239,R,6089,925000,2019-06-18,1,1984,0,No Nuisances,None,0,0
16303,511340,300,R,8952,929250,2019-07-10,1,1680,0,No Nuisances,None,0,0
16304,511340,80,R,5364,399000,2019-08-01,1,1110,0,No Nuisances,None,0,0
16305,511340,570,R,5357,850000,2019-12-05,1,1800,1,No Nuisances,None,0,0
16306,511340,270,R,5000,760000,2019-12-12,1,1800,0,No Nuisances,None,0,0
16307,511440,70,R,62290,615000,2019-06-06,1,1940,1,Traffic Noise,None,0,1
16308,511440,40,R,31806,529000,2019-06-24,1,2220,0,No Nuisances,None,0,0
16309,511600,160,R,7868,499000,2019-10-17,1,1320,0,No Nuisances,None,0,0
16310,511606,180,R,1895,536000,2019-01-24,1,1340,0,No Nuisances,None,0,0
16311,511606,190,R,1856,575000,2019-08-19,1,1340,0,No Nuisances,None,0,0
16312,511606,200,R,2548,587500,2019-11-14,1,1320,0,No Nuisances,None,0,0
16313,511606,20,R,2436,567000,2019-12-04,1,1350,0,No Nuisances,None,0,0
16314,511640,45,R,4800,1125000,2019-08-14,1,3140,1,No Nuisances,None,0,0
16315,511640,5,R,13200,991500,2019-10-15,1,2470,0,No Nuisances,None,0,0
16316,512200,10,R,16319,990000,2019-03-26,1,3940,1,No Nuisances,None,0,0
16317,512240,175,R,19601,1400000,2019-07-03,1,4720,1,No Nuisances,None,0,0
16318,512240,85,R,14914,892000,2019-10-02,1,2970,1,No Nuisances,None,0,0
16319,512540,240,R,6600,285000,2019-07-29,1,960,0,No Nuisances,None,0,0
16320,512620,20,R,108900,595000,2019-10-15,1,2110,0,No Nuisances,None,0,0
16321,512621,60,R,111949,776000,2019-06-05,1,2480,1,No Nuisances,None,0,0
16322,512621,370,R,152024,775000,2019-07-05,1,3250,1,No Nuisances,None,0,0
16323,512621,70,R,120225,725000,2019-07-23,1,2980,0,No Nuisances,None,0,0
16324,512630,740,R,6600,660000,2019-04-26,1,2600,1,No Nuisances,None,0,0
16325,512630,570,R,4500,650000,2019-05-06,1,2600,1,No Nuisances,None,0,0
16326,512630,350,R,4770,653750,2019-05-23,1,2840,1,No Nuisances,None,0,0
16327,512630,250,R,7724,665000,2019-06-27,1,2840,1,No Nuisances,None,0,0
16328,512630,650,R,6545,690000,2019-09-26,1,2950,1,No Nuisances,None,0,0
16329,512630,90,R,4501,630000,2019-12-04,1,2870,1,No Nuisances,None,0,0
16330,512631,370,R,7690,735000,2019-04-08,1,2610,1,Traffic Noise,None,0,1
16331,512631,860,R,5004,690000,2019-04-22,1,2610,1,No Nuisances,None,0,0
16332,512631,890,R,6136,679999,2019-05-03,1,2170,1,No Nuisances,None,0,0
16333,512631,290,R,7500,672001,2019-08-12,1,2830,1,Other Nuisances,None,0,1
16334,512631,1010,R,5866,665000,2019-08-28,1,2830,1,No Nuisances,None,0,0
16335,512631,990,R,4958,645000,2019-09-22,1,2600,1,No Nuisances,None,0,0
16336,512631,120,R,9634,699950,2019-10-15,1,2810,1,No Nuisances,None,0,0
16337,512631,10,R,7299,682500,2019-11-21,1,2610,1,No Nuisances,None,0,0
16338,512640,120,R,8027,378000,2019-02-26,1,990,0,No Nuisances,None,0,0
16339,512640,10,R,6824,436000,2019-04-29,1,1840,0,Traffic Noise,None,0,1
16340,512640,35,R,7200,355000,2019-07-22,1,720,0,No Nuisances,None,0,0
16341,512640,85,R,7200,350000,2019-08-14,1,750,0,No Nuisances,None,0,0
16342,512640,100,R,10439,399950,2019-09-18,1,1410,0,No Nuisances,None,0,0
16343,512640,210,R,7086,200000,2019-10-16,1,1220,0,Traffic Noise,None,0,1
16344,512690,495,R,7200,325000,2019-03-11,1,790,1,Traffic Noise,None,0,1
16345,512690,295,R,7512,388200,2019-04-01,1,890,1,No Nuisances,None,0,0
16346,512690,105,R,7399,329900,2019-04-01,1,870,0,No Nuisances,None,0,0
16347,512690,80,R,7443,280000,2019-05-28,1,790,0,No Nuisances,None,0,0
16348,512690,280,R,13042,245000,2019-06-19,1,1280,0,No Nuisances,None,0,0
16349,512690,260,R,7242,373000,2019-06-21,1,800,0,No Nuisances,None,0,0
16350,512690,230,R,7356,351000,2019-06-24,1,890,0,No Nuisances,None,0,0
16351,512690,350,R,7075,390000,2019-08-28,1,800,0,No Nuisances,None,0,0
16352,512690,400,R,7548,394000,2019-09-21,1,1330,1,No Nuisances,None,0,0
16353,512695,360,R,7954,415000,2019-07-11,1,1660,0,No Nuisances,None,0,0
16354,512695,600,R,9666,310000,2019-08-28,1,1100,1,No Nuisances,None,0,0
16355,512700,940,R,18914,661000,2019-01-28,1,3210,1,No Nuisances,None,0,0
16356,512700,1300,R,10553,400000,2019-04-26,1,1590,1,No Nuisances,None,0,0
16357,512700,1350,R,11040,420000,2019-07-30,1,1990,1,No Nuisances,None,0,0
16358,512700,450,R,9630,500000,2019-08-02,1,1480,1,No Nuisances,None,0,0
16359,512700,320,R,12640,468000,2019-08-22,1,1450,0,No Nuisances,None,0,0
16360,512710,70,R,9975,499000,2019-10-07,1,1530,0,No Nuisances,None,0,0
16361,512800,85,R,11500,395000,2019-09-24,1,1110,0,No Nuisances,None,0,0
16362,512840,50,R,10500,747100,2019-12-18,1,1700,1,No Nuisances,None,0,0
16363,512870,40,R,9945,450000,2019-10-08,1,1610,1,No Nuisances,None,0,0
16364,512870,70,R,10744,589950,2019-11-26,1,1760,1,No Nuisances,None,0,0
16365,512880,190,R,7200,350000,2019-09-27,1,1410,0,No Nuisances,None,0,0
16366,513100,20,R,10380,375000,2019-02-15,1,1450,0,No Nuisances,None,0,0
16367,513100,340,R,7013,315000,2019-09-05,1,1120,0,No Nuisances,None,0,0
16368,513200,30,R,5080,425000,2019-11-07,1,810,1,No Nuisances,None,0,0
16369,513500,170,R,7620,1000000,2019-11-22,1,2540,1,Traffic Noise,None,0,1
16370,513720,190,R,11350,545450,2019-04-08,1,1840,0,No Nuisances,None,0,0
16371,513720,200,R,10080,539000,2019-04-09,1,1870,0,No Nuisances,None,0,0
16372,513720,160,R,8550,650000,2019-06-20,1,2100,0,No Nuisances,None,0,0
16373,513763,30,R,4740,705000,2019-01-08,1,3456,1,No Nuisances,None,0,0
16374,513763,80,R,5239,612000,2019-03-01,1,2798,1,No Nuisances,None,0,0
16375,513763,10,R,4740,649950,2019-03-12,1,3100,1,No Nuisances,None,0,0
16376,513763,130,R,4602,645000,2019-03-21,1,3100,1,No Nuisances,None,0,0
16377,513763,20,R,4740,702500,2019-04-22,1,3456,1,No Nuisances,None,0,0
16378,513770,10,R,7196,1360000,2019-05-07,1,3730,1,No Nuisances,None,0,0
16379,513780,660,R,4000,492500,2019-03-23,1,2920,1,No Nuisances,None,0,0
16380,513780,300,R,4000,475000,2019-05-16,1,2445,1,No Nuisances,None,0,0
16381,513780,150,R,4173,422000,2019-08-19,1,2051,1,No Nuisances,None,0,0
16382,513780,210,R,3600,445000,2019-08-27,1,2536,0,No Nuisances,None,0,0
16383,513780,620,R,4000,465000,2019-09-24,1,2920,1,No Nuisances,None,0,0
16384,514100,525,R,4340,995000,2019-07-01,1,2720,0,No Nuisances,None,0,0
16385,514100,540,R,3100,715000,2019-10-03,1,1110,0,No Nuisances,None,0,0
16386,514400,55,R,5700,719950,2019-02-25,1,1930,1,No Nuisances,None,0,0
16387,514500,80,R,7210,738000,2019-09-13,1,2490,0,No Nuisances,None,0,0
16388,514500,60,R,7433,525000,2019-12-13,1,1320,0,No Nuisances,None,0,0
16389,514510,20,R,7193,520000,2019-03-01,1,1200,0,No Nuisances,None,0,0
16390,514510,40,R,7193,513600,2019-06-03,1,970,0,No Nuisances,None,0,0
16391,514510,90,R,7508,729000,2019-07-22,1,2090,0,No Nuisances,None,0,0
16392,514510,240,R,7202,529000,2019-12-24,1,1530,0,No Nuisances,None,0,0
16393,514700,5,R,8900,530000,2019-04-16,1,840,0,No Nuisances,None,0,0
16394,514760,45,R,7678,500000,2019-02-06,1,1260,1,No Nuisances,None,0,0
16395,515120,311,R,6400,762500,2019-07-03,1,1720,1,No Nuisances,None,0,0
16396,515120,280,R,6750,600000,2019-08-27,1,1150,0,No Nuisances,None,0,0
16397,515120,110,R,5950,495000,2019-12-07,1,870,0,Other Nuisances,None,0,1
16398,515160,445,R,12000,556500,2019-01-22,1,2190,1,Traffic Noise,None,0,1
16399,515160,110,R,13269,415000,2019-01-23,1,1920,0,No Nuisances,None,0,0
16400,515160,170,R,12231,405000,2019-04-01,1,1780,1,No Nuisances,None,0,0
16401,515160,80,R,12322,349000,2019-05-01,1,1290,0,No Nuisances,None,0,0
16402,515160,435,R,12000,435000,2019-05-30,1,1820,0,Traffic Noise,None,0,1
